Year,Date,Time,Report_Date,Report_Time,ACC_CODE,Institution,Road_Code,Road,Kilometer,Province,Vehicle1,Path_Description,Path_Description_1,Path_Description_2,Presumed_Cause,Presumed_Cause_1,Presumed_Cause_2,Accident_Type,Accident_Type_1,Accident_Type_2,Weather,Latitude,Longitude,Number_of_Vehicles_Involved,Total_Number_of_Incidents,Motorcycle,Three-wheeled_Vehicle,Sedan,Van,Passenger_Pickup_Truck,Bus,Pickup_Truck,Truck_6,Truck_>6<10,Truck_>10,E-Tan,Other,Pedestrian,Number_of_Fatalities,Number_of_Severe_Injuries,Number_of_Minor_Injuries,Total_of_Injuries
2022,10/3/2022,8:30,26/4/2022,9:21,7331253,กรมทางหลวง,108,สะพานแม่กลาง - บ้านบ่อแก้ว,76.85,เชียงใหม่,รถพ่วง,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนสิ่งกีดขวาง (บนผิวจราจร),ชนสิ่งกีดขวาง (บนผิวจราจร),,แจ่มใส,18.27329433,98.63732188,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
2022,10/3/2022,21:20,24/11/2022,13:37,7379403,กรมทางหลวง,1367,สันทรายน้อย - มหาวิทยาลัยแม่โจ้,10.82,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.88801801,99.03093337,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022,11/3/2022,1:10,17/5/2022,15:04,6220502,กรมทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,24.375,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.90729642,99.2131841,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,11/3/2022,18:00,18/5/2022,10:07,6225662,กรมทางหลวง,121,ดอนแก้ว - ต้นพยอม,37.05,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.83127379,98.96350531,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,11/3/2022,23:50,24/11/2022,9:46,7378501,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,18.4,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.93145663,98.94025324,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,12/3/2022,2:00,11/4/2022,9:09,6566228,กรมทางหลวงชนบท,ชม.3035,แยกทางหลวงหมายเลข 108 (กม.ที่ 34+500) - บ้านร้อยจันทร์,14.3,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,จุดกลับรถต่างระดับ,จุดกลับรถต่างระดับ,,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,,,,แจ่มใส,18.646436,98.850772,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,12/3/2022,15:16,24/5/2022,10:57,6242188,กรมทางหลวง,1095,หนองโค้ง - กิ่วคอหมา,35.25,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,หลับใน,หลับใน,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,19.13813152,98.69903414,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,12/3/2022,15:20,27/7/2022,15:05,6609534,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,16,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.91172681,98.94630967,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,12/3/2022,15:30,14/9/2022,10:19,6902925,กรมทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,50.9,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,19.06005174,99.36484693,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,12/3/2022,17:30,27/7/2022,15:03,6609516,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,13,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.8865537,98.95626067,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2022,12/3/2022,19:15,27/7/2022,15:04,6609517,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,14,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.89469224,98.9524868,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,13/3/2022,16:40,24/3/2022,11:22,6566185,กรมทางหลวงชนบท,ชม.3059,แยกทางหลวงหมายเลข 107 (กม.ที่ 152+300) - เขื่อนพลังน้ำแม่มาว,9.8,เชียงใหม่,รถปิคอัพโดยสาร,ทางโค้งหักศอก+ไม่มีความลาดชัน,ทางโค้งหักศอก,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,,,,แจ่มใส,19.937062,99.115569,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
2022,14/3/2022,15:30,24/11/2022,10:04,7378625,กรมทางหลวง,121,ดอนแก้ว - ต้นพยอม,33.2,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.86236924,98.96014719,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2022,15/3/2022,20:00,17/5/2022,14:57,6220461,กรมทางหลวง,1088,ออบหลวง - สะพานห้วยแม่เม็ง,11.7,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ทางโค้งกว้าง,ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,18.2842153,98.38078468,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,16/3/2022,2:20,27/7/2022,14:42,6609412,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,9.5,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.85713545,98.967306,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2022,16/3/2022,8:00,24/11/2022,9:45,7378496,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,23,เชียงใหม่,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.97198983,98.9456874,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2022,17/3/2022,4:30,24/11/2022,9:50,7378536,กรมทางหลวง,121,ต้นเปา - ดอนแก้ว,25.9,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.84545657,99.01631533,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,17/3/2022,15:00,17/5/2022,15:05,6220522,กรมทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,50.8,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,19.05894133,99.36200379,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
